Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,Cat,Sub_Cat,Date
192.168.0.24-210.89.164.90-56110-8043-17,192.168.0.24,56110,210.89.164.90,8043,17,2019-07-25 03:25:08,90,3,1,54.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,800000.0,44444.444444444445,30.0,19.519221295943137,50.0,11.0,61.0,30.5,27.577164466275352,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,33333.33333333333,11111.111111111111,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,22.5,18.0,18.0,0,0,0,0,0,0,3,54,1,18,-1,-1,3,0,0.0,0.0,0.0,0.0,30.0,19.519221295943137,50.0,11.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,2019-07-25 03:24:10,280,3,1,3174.0,1430.0,1430.0,314.0,1058.0,644.3229004156224,1430.0,1430.0,1430.0,0.0,16442857.142857146,14285.714285714286,93.33333333333331,33.48631561299829,132.0,74.0,148.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,10714.285714285716,3571.428571428572,314.0,1430.0,1206.8,499.090372577953,249091.2,0,0,0,0,0,0,0,0,0.0,1508.5,1058.0,1430.0,0,0,0,0,0,0,3,3174,1,1430,-1,-1,3,0,0.0,0.0,0.0,0.0,93.33333333333331,33.48631561299829,132.0,74.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-124.156.245.123-46110-7760-6,192.168.0.13,46110,124.156.245.123,7760,6,2019-07-25 03:25:05,77,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25974.02597402597,77.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0,77.0,77.0,0,0,0,0,0,40,0.0,25974.025974025968,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,526,0,0,0.0,0.0,0.0,0.0,77.0,0.0,77.0,77.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-211.188.147.64-42038-443-6,192.168.0.24,42038,211.188.147.64,443,6,2019-05-20 04:56:28,211,0,3,0.0,4096.0,0.0,0.0,0.0,0.0,1460.0,1176.0,1365.3333333333333,163.9674764498537,19412322.27488152,14218.009478672986,105.5,33.23401871576773,129.0,82.0,0.0,0.0,0.0,0.0,0.0,211.0,105.5,33.23401871576773,129.0,82.0,0,0,0,0,0,60,0.0,14218.009478672986,1176.0,1460.0,1389.0,142.0,20164.0,0,0,0,0,1,0,0,0,0.0,1852.0,0.0,1365.3333333333333,0,0,0,0,0,0,0,0,3,4096,-1,30016,0,0,0.0,0.0,0.0,0.0,105.5,33.23401871576773,129.0,82.0,Normal,Normal,Normal,2019-05-20
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:10,223,2,1,2860.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,19237668.16143498,13452.91479820628,111.5,41.71930009000632,141.0,82.0,141.0,141.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,8968.609865470851,4484.304932735426,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,111.5,41.71930009000632,141.0,82.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-10127-6,192.168.0.16,10127,192.168.0.13,9020,6,2019-09-10 01:41:42,114,0,2,0.0,2776.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,24350877.19298245,17543.859649122805,114.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,0.0,114.0,114.0,0,0,0,0,0,64,0.0,17543.859649122805,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,2003,0,0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,114.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.24-210.89.164.90-55985-8043-17,192.168.0.24,55985,210.89.164.90,8043,17,2019-07-25 03:25:42,94,3,1,54.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,765957.4468085106,42553.191489361714,31.33333333333333,32.31614663497697,68.0,7.0,75.0,37.5,43.1335136523794,68.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,31914.89361702128,10638.297872340429,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,22.5,18.0,18.0,0,0,0,0,0,0,3,54,1,18,-1,-1,3,0,0.0,0.0,0.0,0.0,31.33333333333333,32.31614663497697,68.0,7.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,2019-09-10 01:41:57,118,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,12016949.152542371,16949.15254237288,118.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0,118.0,118.0,0,0,0,0,0,64,0.0,16949.15254237288,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,118.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.24-210.89.164.90-55984-8043-17,192.168.0.24,55984,210.89.164.90,8043,17,2019-07-25 03:25:45,9,1,1,18.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,4000000.0,222222.22222222228,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,111111.11111111114,111111.11111111114,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,27.0,18.0,18.0,0,0,0,0,0,0,1,18,1,18,-1,-1,1,0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,2019-07-25 03:24:23,73,1,1,158.0,1430.0,158.0,158.0,158.0,0.0,1430.0,1430.0,1430.0,0.0,21753424.657534245,27397.260273972603,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,13698.6301369863,13698.6301369863,158.0,1430.0,1006.0,734.389542409204,539328.0,0,0,0,0,0,0,0,0,1.0,1509.0,158.0,1430.0,0,0,0,0,0,0,1,158,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-192.168.0.16-9020-56255-6,192.168.0.16,56255,192.168.0.13,9020,6,2019-09-10 01:44:01,147,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.163265306124,73.5,3.5355339059327378,76.0,71.0,71.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,13605.442176870749,6802.7210884353735,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32679,0,0,0.0,0.0,0.0,0.0,73.5,3.5355339059327378,76.0,71.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-192.168.0.16-9020-56255-6,192.168.0.16,56255,192.168.0.13,9020,6,2019-09-10 01:44:01,133,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15037.593984962405,133.0,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,7518.796992481202,7518.796992481202,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32679,0,0,0.0,0.0,0.0,0.0,133.0,0.0,133.0,133.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,2019-07-25 03:24:09,157,2,1,2860.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,27324840.76433121,19108.280254777063,78.5,9.192388155425116,85.0,72.0,72.0,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,12738.853503184711,6369.426751592358,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,78.5,9.192388155425116,85.0,72.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.16-121.53.203.203-56333-443-6,192.168.0.16,56333,121.53.203.203,443,6,2019-07-25 03:21:47,79,1,1,83.0,149.0,83.0,83.0,83.0,0.0,149.0,149.0,149.0,0.0,2936708.860759494,25316.45569620253,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,32,32,12658.227848101267,12658.227848101267,83.0,149.0,127.0,38.1051177665153,1452.0,0,0,0,1,1,0,0,0,1.0,190.5,83.0,149.0,0,0,0,0,0,0,1,83,1,149,-1,1024,1,0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,79.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-210.89.164.90-60067-8011-17,192.168.0.13,60067,210.89.164.90,8011,17,2019-07-25 03:24:25,288,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,243055.5555555556,6944.444444444444,288.0,0.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3472.222222222222,3472.222222222222,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,288.0,0.0,288.0,288.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-49799-6,192.168.0.16,49799,192.168.0.13,9020,6,2019-05-20 05:01:09,332,0,4,0.0,4194.0,0.0,0.0,0.0,0.0,1388.0,30.0,1048.5,679.0,12632530.120481929,12048.192771084336,110.66666666666669,38.59188170241681,154.0,80.0,0.0,0.0,0.0,0.0,0.0,332.0,110.66666666666669,38.59188170241681,154.0,80.0,0,0,0,0,0,128,0.0,12048.192771084336,30.0,1388.0,1116.4,607.3160626889429,368832.8,0,0,0,0,1,0,0,0,0.0,1395.5,0.0,1048.5,0,0,0,0,0,0,0,0,4,4194,-1,1869,0,0,0.0,0.0,0.0,0.0,110.66666666666669,38.59188170241681,154.0,80.0,Normal,Normal,Normal,2019-05-20
192.168.0.24-104.70.122.58-50966-443-6,192.168.0.24,50966,104.70.122.58,443,6,2019-05-20 04:57:51,120,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,24133333.33333333,16666.666666666668,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0,0,0,0,0,64,0.0,16666.666666666668,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,319,0,0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,Normal,Normal,Normal,2019-05-20
192.168.0.24-210.89.164.90-60061-8011-17,192.168.0.24,60061,210.89.164.90,8011,17,2019-07-25 03:24:45,20,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,3499999.9999999995,100000.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,49999.99999999999,49999.99999999999,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:11,278,1,1,1430.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,10287769.784172663,7194.244604316546,278.0,0.0,278.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3597.1223021582728,3597.1223021582728,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,2145.0,1430.0,1430.0,0,0,0,0,0,0,1,1430,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,278.0,0.0,278.0,278.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.16-3.1.172.83-52071-6500-6,192.168.0.16,52071,3.1.172.83,6500,6,2019-07-25 03:25:01,195,1,1,148.0,0.0,148.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,758974.3589743591,10256.410256410256,195.0,0.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5128.205128205128,5128.205128205128,0.0,148.0,49.33333333333334,85.44783984006462,7301.333333333334,0,0,0,0,1,0,0,0,1.0,74.0,148.0,0.0,0,0,0,0,0,0,1,148,1,0,-1,32942,1,0,0.0,0.0,0.0,0.0,195.0,0.0,195.0,195.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,2019-09-10 01:41:50,145,0,3,0.0,4164.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,28717241.379310343,20689.6551724138,72.5,0.7071067811865476,73.0,72.0,0.0,0.0,0.0,0.0,0.0,145.0,72.5,0.7071067811865476,73.0,72.0,0,0,0,0,0,96,0.0,20689.6551724138,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1850.666666666667,0.0,1388.0,0,0,0,0,0,0,0,0,3,4164,-1,1869,0,0,0.0,0.0,0.0,0.0,72.5,0.7071067811865476,73.0,72.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,2019-09-10 01:41:47,79,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25316.45569620253,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12658.227848101267,12658.227848101267,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32074,0,0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,79.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.16-52.220.202.128-52074-9664-6,192.168.0.16,52074,52.220.202.128,9664,6,2019-07-25 03:25:42,148,0,3,0.0,1723.0,0.0,0.0,0.0,0.0,1448.0,12.0,574.3333333333334,766.9552355472473,11641891.891891891,20270.27027027027,74.0,2.8284271247461903,76.0,72.0,0.0,0.0,0.0,0.0,0.0,148.0,74.0,2.8284271247461903,76.0,72.0,0,0,0,0,0,96,0.0,20270.27027027027,12.0,1448.0,792.75,763.5248849906596,582970.25,0,0,0,0,1,0,0,0,0.0,1057.0,0.0,574.3333333333334,0,0,0,0,0,0,0,0,3,1723,-1,479,0,0,0.0,0.0,0.0,0.0,74.0,2.8284271247461903,76.0,72.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:11,293,0,5,0.0,160.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,546075.085324232,17064.84641638225,73.25,0.957427107756338,74.0,72.0,0.0,0.0,0.0,0.0,0.0,293.0,73.25,0.957427107756338,74.0,72.0,0,0,0,0,0,40,0.0,17064.84641638225,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,38.4,0.0,32.0,0,0,0,0,0,0,0,0,5,160,-1,-1,0,0,0.0,0.0,0.0,0.0,73.25,0.957427107756338,74.0,72.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-49799-6,192.168.0.16,49799,192.168.0.13,9020,6,2019-05-20 05:01:08,478,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8368.200836820084,159.33333333333334,148.67526133601828,331.0,72.0,403.0,201.5,183.14065632731584,331.0,72.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,32,6276.150627615062,2092.050209205021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,32679,0,0,0.0,0.0,0.0,0.0,159.33333333333334,148.67526133601828,331.0,72.0,Normal,Normal,Normal,2019-05-20
192.168.0.13-192.168.0.16-9020-10129-6,192.168.0.16,10129,192.168.0.13,9020,6,2019-09-10 01:41:47,117,0,2,0.0,2776.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,23726495.72649573,17094.017094017094,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,0,64,0.0,17094.017094017094,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,117.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,2019-09-10 01:42:08,72,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,19694444.444444444,27777.777777777777,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,72.0,72.0,0,0,0,0,0,64,0.0,27777.777777777777,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,72.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.24-104.70.122.58-50966-443-6,192.168.0.24,50966,104.70.122.58,443,6,2019-05-20 04:59:21,526,1,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,5505703.422053232,5703.42205323194,263.0,206.47518010647187,409.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,32,64,1901.1406844106464,3802.2813688212927,0.0,1448.0,1086.0,724.0,524176.0,0,0,0,0,1,0,0,0,2.0,1448.0,0.0,1448.0,0,0,0,0,0,0,1,0,2,2896,-1,461,0,0,0.0,0.0,0.0,0.0,263.0,206.47518010647187,409.0,117.0,Normal,Normal,Normal,2019-05-20
192.168.0.24-210.89.164.90-60064-8011-17,192.168.0.24,60064,210.89.164.90,8011,17,2019-07-25 03:25:12,2,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,35000000.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,500000.0,500000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-124.156.245.123-46110-7760-6,192.168.0.13,46110,124.156.245.123,7760,6,2019-07-25 03:25:08,239,2,1,2800.0,1400.0,1400.0,1400.0,1400.0,0.0,1400.0,1400.0,1400.0,0.0,17573221.757322174,12552.301255230124,119.5,3.5355339059327378,122.0,117.0,122.0,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8368.200836820084,4184.100418410042,1400.0,1400.0,1400.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1866.666666666667,1400.0,1400.0,0,0,0,0,0,0,2,2800,1,1400,-1,1750,2,0,0.0,0.0,0.0,0.0,119.5,3.5355339059327378,122.0,117.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-210.89.164.90-60062-8011-17,192.168.0.24,60062,210.89.164.90,8011,17,2019-07-25 03:24:34,200,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,350000.0,10000.0,200.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5000.0,5000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-210.89.164.90-60064-8011-17,192.168.0.13,60064,210.89.164.90,8011,17,2019-07-25 03:25:08,1,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,70000000.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1000000.0,1000000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-210.89.164.90-55987-8043-17,192.168.0.13,55987,210.89.164.90,8043,17,2019-07-25 03:25:05,18,1,1,18.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,2000000.0,111111.11111111114,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,55555.55555555556,55555.55555555556,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,27.0,18.0,18.0,0,0,0,0,0,0,1,18,1,18,-1,-1,1,0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,18.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-10119-6,192.168.0.16,10119,192.168.0.13,9020,6,2019-09-10 01:41:23,73,0,2,0.0,2596.0,0.0,0.0,0.0,0.0,1388.0,1208.0,1298.0,127.27922061357856,35561643.83561644,27397.260273972603,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,73.0,73.0,0,0,0,0,0,64,0.0,27397.260273972603,1208.0,1388.0,1328.0,103.92304845413264,10800.0,0,0,0,0,1,0,0,0,0.0,1992.0,0.0,1298.0,0,0,0,0,0,0,0,0,2,2596,-1,1869,0,0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.24-223.39.123.245-51551-7000-6,192.168.0.24,51551,223.39.123.245,7000,6,2019-07-25 03:23:51,169,0,2,0.0,1486.0,0.0,0.0,0.0,0.0,1460.0,26.0,743.0,1013.9911242215092,8792899.408284023,11834.31952662722,169.0,0.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,169.0,169.0,0.0,169.0,169.0,0,1,0,0,0,40,0.0,11834.31952662722,26.0,1460.0,504.0,827.9202860179233,685452.0,0,0,0,1,1,0,0,0,0.0,756.0,0.0,743.0,0,0,0,0,0,0,0,0,2,1486,-1,30016,0,0,0.0,0.0,0.0,0.0,169.0,0.0,169.0,169.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
